[0.9081632653061225, 0.7884130982367759, 0.7903614457831325, 0.7988668555240793, 0.7864864864864864, 0.7942583732057417, 0.7945544554455446, 0.7783375314861462, 0.7924528301886793, 0.7580993520518359]
[98, 397, 415, 353, 370, 418, 404, 397, 371, 463]
[0.798941798941799, 0.8278688524590164, 0.7614503816793893, 0.7657266811279827, 0.7741935483870968, 0.7584973166368515, 0.7714285714285715, 0.7692307692307693, 0.779296875, 0.7697841726618705]
[189, 122, 524, 461, 496, 559, 525, 520, 512, 556]
[0.44, 0.36, 0.46, 0.453125, 0.4262295081967213, 0.46842105263157896, 0.42045454545454547, 0.4349775784753363, 0.4444444444444444, 0.45625]
[50, 50, 50, 192, 183, 190, 176, 223, 171, 160]
[0.35135135135135137, 0.36, 0.4246575342465753, 0.38, 0.3452685421994885, 0.33676092544987146, 0.34177215189873417, 0.34146341463414637, 0.33125, 0.32492997198879553]
[74, 50, 73, 50, 391, 389, 395, 369, 320, 357]
[0.28, 0.26, 0.32, 0.36, 0.38, 0.3055555555555556, 0.26811594202898553, 0.3082191780821918, 0.3090909090909091, 0.29508196721311475]
[50, 50, 50, 50, 50, 108, 138, 146, 165, 122]
[0.7083333333333334, 0.7549019607843137, 0.726027397260274, 0.7333333333333333, 0.7522123893805309, 0.7553191489361702, 0.7087155963302753, 0.68, 0.7032258064516129, 0.7097505668934241]
[96, 102, 146, 150, 113, 94, 436, 475, 465, 441]
[0.86, 0.78, 0.86, 0.78, 0.78, 0.84, 0.82, 0.7664670658682635, 0.7816091954022989, 0.7696335078534031]
[50, 50, 50, 50, 50, 50, 50, 167, 174, 191]
[0.9537037037037037, 0.9479166666666666, 0.9101123595505618, 0.9560439560439561, 0.9261363636363636, 0.9459459459459459, 0.9230769230769231, 0.9291338582677166, 0.9111747851002865, 0.914004914004914]
[108, 96, 89, 91, 176, 111, 130, 127, 349, 407]
[0.8, 0.84, 0.86, 0.82, 0.8235294117647058, 0.84, 0.82, 0.84, 0.82, 0.839622641509434]
[50, 50, 50, 50, 51, 50, 50, 50, 50, 318]
[0.6035502958579881, 0.5827814569536424, 0.5229357798165137, 0.6292682926829268, 0.5882352941176471, 0.5911949685534591, 0.6083650190114068, 0.5310344827586206, 0.6095890410958904, 0.6131687242798354]
[169, 151, 109, 205, 187, 159, 263, 145, 146, 243]
